keys_1,keys_2,keys_3,keys_4,keys_5,keys_6,name,fitness,row_switch_ratio,row_switch_imbalance,hand_switch_ratio,hands_imbalance,effort,efforts_imbalance,roll_imbalance,mean_streak,streak_imbalance,left_streak,right_streak,left_column_effort_ratio,right_column_effort_ratio,left_column_press_ratio,right_column_press_ratio,column_balance,top_row_effort_ratio,home_row_effort_ratio,bottom_row_effort_ratio,row_balance,left_effort_ratio,right_effort_ratio,left_count_ratio,right_count_ratio,left_effort,right_effort,left_count,right_count,hand_switches,left_row_switch_cost,right_row_switch_cost,left_rolls,right_rolls
jkmup,lnead,wgy__,zfoc_,sithr,xbqv_,lneadsithr,1099.447216,18.28%,→000.53%,37.96%,→000.92%,58807651177.69,→000.87%,→002.20%,1.72,→000.94%,1.72,1.73,08.10% │ 09.82% │ 12.41% │ 10.57% │ 08.88%,08.80% │ 10.56% │ 13.16% │ 09.88% │ 07.81%,06.19% │ 10.29% │ 16.28% │ 11.05% │ 05.97%,06.77% │ 11.39% │ 16.46% │ 09.08% │ 06.53%,←003.81% │ →000.66% │ →005.72% │ ←000.09% │ ←000.81%,25.60%,62.88%,11.51%,→027.81% │ →000.84% │ ←104.98%,49.78%,50.22%,49.77%,50.23%,29274630093.44,29533021084.25,8596797745,8676212708,6557084344,1574634019,1582990413,3585110726,3665704585
gyn__,mores,qwxp_,_bduj,htail,vcfzk,moreshtail,1099.144835,17.38%,←001.66%,39.92%,←001.95%,58101992201.46,→001.12%,→000.63%,1.67,→001.70%,1.65,1.68,06.92% │ 10.90% │ 10.81% │ 12.51% │ 08.57%,08.67% │ 12.04% │ 11.49% │ 11.15% │ 06.93%,04.75% │ 10.96% │ 14.21% │ 14.12% │ 06.45%,05.76% │ 13.74% │ 14.28% │ 10.49% │ 05.24%,→000.09% │ →002.28% │ →005.86% │ ←003.92% │ →001.20%,23.01%,62.24%,14.75%,←038.53% │ →000.20% │ →044.48%,49.72%,50.28%,50.48%,49.52%,28886905801.61,29215086399.85,8719891730,8553118723,6895306704,1513740945,1489084703,3445372532,3467220419
_pulj,doerh,ykzwv,fgn__,ciats,xmqb_,staichreod,1099.079930,19.20%,←000.89%,38.37%,→002.64%,58198537339.59,→000.28%,←000.04%,1.71,←001.95%,1.73,1.70,07.52% │ 10.29% │ 12.75% │ 11.49% │ 07.88%,08.14% │ 11.89% │ 12.65% │ 09.80% │ 07.59%,05.53% │ 10.45% │ 14.88% │ 12.49% │ 05.99%,05.71% │ 12.24% │ 15.86% │ 10.41% │ 06.45%,→000.89% │ ←004.97% │ ←000.80% │ →003.38% │ →003.18%,24.53%,62.35%,13.12%,→017.59% │ →000.23% │ ←042.44%,49.93%,50.07%,49.33%,50.67%,29058558229.51,29139979110.08,8521054845,8751955608,6627846518,1665709767,1651063832,3590782283,3589270854
zkmup,lnead,wgy__,jfoc_,rtihs,qbxv_,lneadrtihs,1098.705478,18.24%,→000.03%,38.02%,→001.32%,58879217132.61,→001.94%,→002.49%,1.72,→000.86%,1.71,1.73,07.94% │ 09.81% │ 12.41% │ 10.49% │ 08.86%,09.16% │ 10.91% │ 13.04% │ 09.88% │ 07.49%,06.09% │ 10.29% │ 16.28% │ 11.05% │ 05.97%,06.86% │ 12.60% │ 15.34% │ 09.08% │ 06.45%,←006.00% │ →000.73% │ →004.84% │ →003.91% │ →003.28%,25.56%,63.02%,11.41%,→030.08% │ →001.59% │ ←110.05%,49.51%,50.49%,49.67%,50.33%,29150866078.32,29728351054.29,8579272877,8693737576,6567495999,1574703179,1575240815,3574478834,3665924822
_pulj,doerh,ykzwv,fgn__,ciats,qmxb_,staichreod,1098.078072,19.20%,←000.89%,38.37%,→002.64%,58159361694.97,→000.15%,←000.04%,1.71,←001.95%,1.73,1.70,07.52% │ 10.30% │ 12.76% │ 11.50% │ 07.88%,08.00% │ 11.88% │ 12.76% │ 09.80% │ 07.59%,05.53% │ 10.45% │ 14.88% │ 12.49% │ 05.99%,05.61% │ 12.24% │ 15.95% │ 10.41% │ 06.45%,→000.89% │ ←005.06% │ ←000.03% │ →003.25% │ →001.48%,24.55%,62.36%,13.09%,→017.59% │ →000.13% │ ←043.41%,49.96%,50.04%,49.33%,50.67%,29058558229.51,29100803465.46,8521054845,8751955608,6627846518,1665709767,1651063832,3590782283,3589270854
__ucb,daerl,gkwfx,vmo__,hntis,qpjyz,daerlhntis,1096.495051,17.80%,←001.60%,38.63%,→002.17%,57603651536.77,→001.65%,→003.06%,1.70,→000.64%,1.70,1.71,07.88% │ 08.79% │ 12.50% │ 11.39% │ 09.02%,08.61% │ 11.82% │ 13.02% │ 09.10% │ 07.86%,05.87% │ 09.02% │ 16.44% │ 12.04% │ 06.08%,05.86% │ 12.24% │ 16.59% │ 09.29% │ 06.58%,←000.23% │ →003.49% │ →003.96% │ →003.61% │ ←004.74%,22.91%,62.36%,14.73%,→027.11% │ →002.23% │ ←061.43%,49.58%,50.42%,49.45%,50.55%,28561799515.88,29041852020.89,8541824209,8731186244,6672879416,1549051213,1524721098,3512055483,3622964756
zkump,lnead,wgy__,jfoc_,rtihs,qbxv_,lneadrtihs,1095.960925,18.24%,→000.03%,38.02%,→001.32%,58955661780.24,→001.69%,→002.49%,1.72,→000.86%,1.71,1.73,07.88% │ 09.68% │ 12.73% │ 10.44% │ 08.84%,09.15% │ 10.90% │ 13.03% │ 09.87% │ 07.48%,06.09% │ 10.29% │ 16.45% │ 10.87% │ 05.97%,06.86% │ 12.60% │ 15.34% │ 09.08% │ 06.45%,←005.35% │ →001.84% │ →002.24% │ →004.25% │ →003.42%,25.52%,63.09%,11.38%,→030.12% │ →001.12% │ ←109.67%,49.58%,50.42%,49.67%,50.33%,29227310725.95,29728351054.29,8579272877,8693737576,6567495999,1574703179,1575240815,3574478834,3665924822
xup__,rhetc,_ywlg,bmofj,dains,qvzk_,sniadctehr,1095.807504,16.31%,→001.13%,38.31%,←000.52%,58440966206.51,←000.89%,←000.37%,1.71,→000.11%,1.71,1.71,08.51% │ 10.43% │ 12.12% │ 11.83% │ 07.33%,07.91% │ 11.28% │ 12.31% │ 10.28% │ 08.00%,06.72% │ 09.16% │ 15.81% │ 13.06% │ 05.38%,05.54% │ 11.95% │ 15.28% │ 10.42% │ 06.68%,←006.38% │ ←001.50% │ →001.57% │ ←004.89% │ →007.30%,22.56%,62.07%,15.37%,→063.88% │ ←003.41% │ ←371.31%,50.22%,49.78%,50.13%,49.87%,29350305716.22,29090660490.29,8659085077,8613925376,6616566791,1400544182,1416552207,3602253660,3589079204
jgmuf,rseac,_wkvx,bdyz_,liton,__hpq,notilcaesr,1095.331847,17.13%,←001.28%,39.77%,←000.40%,58724773154.56,→000.35%,←000.23%,1.67,→000.12%,1.67,1.67,08.45% │ 09.80% │ 11.82% │ 11.87% │ 07.96%,08.13% │ 11.64% │ 11.76% │ 09.72% │ 08.84%,06.76% │ 10.19% │ 15.32% │ 12.13% │ 05.71%,05.89% │ 11.41% │ 15.18% │ 09.84% │ 07.59%,→004.39% │ ←000.84% │ ←000.49% │ ←002.05% │ →002.04%,22.01%,64.48%,13.51%,←023.94% │ ←005.21% │ →047.12%,49.91%,50.09%,50.10%,49.90%,29310874119.09,29413899035.47,8653745856,8619264597,6868859148,1489067852,1470251763,3473449466,3465591041
__fkp,roend,qgyl_,musjb,ctaih,xvzw_,hiatcdneor,1095.238372,18.17%,→001.90%,36.89%,←002.31%,58949705998.62,→001.74%,←003.01%,1.76,←000.51%,1.76,1.75,08.31% │ 09.46% │ 11.96% │ 11.04% │ 08.79%,08.75% │ 11.31% │ 12.25% │ 09.47% │ 08.65%,06.63% │ 09.61% │ 15.86% │ 12.50% │ 05.97%,06.12% │ 12.65% │ 14.85% │ 09.51% │ 06.30%,→003.86% │ →000.16% │ →002.35% │ →002.41% │ ←000.37%,23.61%,62.52%,13.88%,→061.73% │ ←010.53% │ ←177.97%,49.56%,50.44%,50.57%,49.43%,29216264445.35,29733441553.27,8735305577,8537704876,6371282286,1554376455,1584495755,3773364357,3663253012
__fkp,roend,qgyl_,musjb,ctaih,zvxw_,hiatcdneor,1094.914117,18.17%,→001.90%,36.89%,←002.31%,58919141816.84,→001.64%,←003.01%,1.76,←000.51%,1.76,1.75,08.32% │ 09.46% │ 11.97% │ 11.05% │ 08.79%,08.68% │ 11.30% │ 12.31% │ 09.47% │ 08.65%,06.63% │ 09.61% │ 15.86% │ 12.50% │ 05.97%,06.06% │ 12.65% │ 14.91% │ 09.51% │ 06.30%,→003.86% │ →000.15% │ →002.75% │ →002.22% │ ←001.27%,23.62%,62.52%,13.86%,→061.73% │ ←010.64% │ ←179.80%,49.59%,50.41%,50.57%,49.43%,29216264445.35,29702877371.49,8735305577,8537704876,6371282286,1554376455,1584495755,3773364357,3663253012
xup__,rhetc,_wylg,bmofj,dains,qvzk_,sniadctehr,1093.390572,16.31%,→001.13%,38.31%,←000.52%,58467194220.90,←000.98%,←000.37%,1.71,→000.11%,1.71,1.71,08.51% │ 10.14% │ 12.44% │ 11.82% │ 07.33%,07.91% │ 11.27% │ 12.31% │ 10.28% │ 08.00%,06.72% │ 09.15% │ 15.82% │ 13.06% │ 05.38%,05.54% │ 11.95% │ 15.28% │ 10.42% │ 06.68%,←006.42% │ →001.29% │ ←001.12% │ ←004.87% │ →007.31%,22.55%,62.08%,15.37%,→063.88% │ ←003.53% │ ←371.61%,50.24%,49.76%,50.13%,49.87%,29376533730.61,29090660490.29,8659085077,8613925376,6616566791,1400544182,1416552207,3602253660,3589079204
zup__,rhetc,_ywlg,bmofj,dains,qvxk_,sniadctehr,1092.609583,16.15%,→002.15%,38.51%,←000.27%,58357267460.97,←000.38%,→000.18%,1.71,→000.32%,1.70,1.71,08.36% │ 10.45% │ 12.15% │ 11.80% │ 07.33%,07.92% │ 11.29% │ 12.39% │ 10.30% │ 08.01%,06.66% │ 09.16% │ 15.81% │ 13.06% │ 05.38%,05.54% │ 11.95% │ 15.34% │ 10.42% │ 06.68%,←004.35% │ ←001.49% │ →001.95% │ ←004.60% │ →007.45%,22.38%,62.16%,15.46%,→065.06% │ ←003.39% │ ←360.73%,50.09%,49.91%,50.07%,49.93%,29233752598.49,29123514862.48,8648201784,8624808669,6651395947,1380058536,1410344843,3575028349,3581475359
zup__,rhetc,_yblg,wmofj,dians,qvxk_,snaidctehr,1092.579095,16.85%,→000.19%,37.68%,→000.01%,58584543763.47,←000.77%,←000.62%,1.73,←000.46%,1.74,1.73,08.39% │ 10.39% │ 12.31% │ 11.80% │ 07.31%,07.90% │ 11.28% │ 12.33% │ 10.33% │ 07.97%,06.66% │ 09.16% │ 15.74% │ 13.06% │ 05.38%,05.61% │ 11.27% │ 16.02% │ 10.42% │ 06.68%,←005.33% │ ←000.59% │ →000.19% │ ←004.54% │ →007.49%,22.30%,62.23%,15.48%,→063.83% │ ←002.94% │ ←358.52%,50.19%,49.81%,50.00%,50.00%,29404498764.11,29180044999.36,8635883068,8637127385,6508186027,1453937496,1456654065,3661092460,3638621168
__cub,daerl,gkwfx,vmo__,hntis,jpqyz,daerlhntis,1090.867488,17.80%,←001.60%,38.63%,→002.17%,57679435825.24,→001.62%,→003.06%,1.70,→000.64%,1.70,1.71,07.92% │ 08.67% │ 12.72% │ 11.24% │ 09.04%,08.80% │ 11.80% │ 12.86% │ 09.09% │ 07.85%,05.87% │ 09.02% │ 16.99% │ 11.49% │ 06.08%,05.99% │ 12.24% │ 16.46% │ 09.29% │ 06.58%,←000.85% │ →004.67% │ →001.11% │ →004.74% │ ←002.76%,22.84%,62.37%,14.78%,→027.46% │ →001.95% │ ←060.46%,49.59%,50.41%,49.45%,50.55%,28604102173.84,29075333651.40,8541824209,8731186244,6672879416,1549051213,1524721098,3512055483,3622964756
__ucb,laerd,wkfgx,vmo__,hntis,qpjyz,laerdhntis,1090.622888,17.80%,←001.60%,38.63%,→002.17%,57398615079.54,→002.36%,→003.06%,1.70,→000.64%,1.70,1.71,08.02% │ 08.86% │ 13.05% │ 11.34% │ 08.14%,08.64% │ 11.86% │ 13.06% │ 09.14% │ 07.89%,05.96% │ 09.02% │ 16.93% │ 11.91% │ 05.63%,05.86% │ 12.24% │ 16.59% │ 09.29% │ 06.58%,←001.62% │ →003.04% │ →000.13% │ →004.36% │ →005.89%,22.98%,62.37%,14.65%,→027.18% │ →002.91% │ ←059.09%,49.40%,50.60%,49.45%,50.55%,28356763058.65,29041852020.89,8541824209,8731186244,6672879416,1549051213,1524721098,3512055483,3622964756
__cub,daerl,gkwfx,vmo__,hntis,zpjyq,daerlhntis,1090.194202,17.80%,←001.60%,38.63%,→002.17%,57652547505.99,→001.53%,→003.06%,1.70,→000.64%,1.70,1.71,07.92% │ 08.67% │ 12.72% │ 11.25% │ 09.05%,08.67% │ 11.81% │ 13.01% │ 09.09% │ 07.81%,05.87% │ 09.02% │ 16.99% │ 11.49% │ 06.08%,05.89% │ 12.24% │ 16.59% │ 09.29% │ 06.55%,←001.51% │ →004.64% │ →002.19% │ →004.74% │ ←004.34%,22.85%,62.40%,14.75%,→027.43% │ →001.94% │ ←061.52%,49.61%,50.39%,49.45%,50.55%,28604102173.84,29048445332.15,8541824209,8731186244,6672879416,1549051213,1524721098,3512055483,3622964756
zkwqf,lnead,bmpc_,vuogj,hstir,xy___,lneadhstir,1089.890551,17.17%,→000.64%,39.54%,←001.49%,58063989904.04,←001.59%,→001.13%,1.68,→001.76%,1.66,1.69,08.07% │ 09.97% │ 12.20% │ 11.31% │ 08.84%,08.74% │ 10.55% │ 12.41% │ 09.45% │ 08.45%,06.02% │ 10.84% │ 15.81% │ 11.70% │ 06.01%,05.95% │ 10.93% │ 16.36% │ 09.64% │ 06.76%,→004.48% │ ←005.44% │ →001.67% │ ←007.23% │ ←001.13%,22.57%,62.92%,14.52%,→061.55% │ ←003.35% │ ←413.76%,50.40%,49.60%,50.37%,49.63%,29261509061.76,28802480842.28,8700240229,8572770224,6829703504,1478327186,1487923272,3469240367,3508955784
zup__,rhetc,_ywlg,bmofj,dians,qvxk_,snaidctehr,1089.877757,16.15%,→002.15%,38.51%,←000.27%,58040693373.70,←001.48%,→000.18%,1.71,→000.32%,1.70,1.71,08.40% │ 10.51% │ 12.22% │ 11.87% │ 07.37%,07.93% │ 11.13% │ 12.19% │ 10.34% │ 08.04%,06.66% │ 09.16% │ 15.81% │ 13.06% │ 05.38%,05.54% │ 11.27% │ 16.02% │ 10.42% │ 06.68%,←004.49% │ ←001.60% │ ←000.22% │ ←006.67% │ →007.06%,22.31%,62.12%,15.57%,→064.65% │ ←004.67% │ ←356.33%,50.37%,49.63%,50.07%,49.93%,29233752598.49,28806940775.21,8648201784,8624808669,6651395947,1380058536,1410344843,3575028349,3581475359
__ucb,laerd,wkgfx,vmo__,hntis,qpjyz,laerdhntis,1089.635734,17.80%,←001.60%,38.63%,→002.17%,57479200351.43,→002.08%,→003.06%,1.70,→000.64%,1.70,1.71,08.01% │ 08.86% │ 13.10% │ 11.39% │ 08.12%,08.63% │ 11.84% │ 13.05% │ 09.12% │ 07.88%,05.96% │ 09.02% │ 16.80% │ 12.04% │ 05.63%,05.86% │ 12.24% │ 16.59% │ 09.29% │ 06.58%,←001.65% │ →002.93% │ ←000.40% │ →003.86% │ →005.90%,22.96%,62.36%,14.68%,→027.11% │ →002.66% │ ←060.02%,49.47%,50.53%,49.45%,50.55%,28437348330.54,29041852020.89,8541824209,8731186244,6672879416,1549051213,1524721098,3512055483,3622964756
zup__,rhetc,_wylg,bmofj,dians,qvxk_,snaidctehr,1087.133731,16.15%,→002.15%,38.51%,←000.27%,58066845637.31,←001.57%,→000.18%,1.71,→000.32%,1.70,1.71,08.40% │ 10.21% │ 12.54% │ 11.86% │ 07.37%,07.93% │ 11.12% │ 12.18% │ 10.34% │ 08.04%,06.66% │ 09.15% │ 15.82% │ 13.06% │ 05.38%,05.54% │ 11.27% │ 16.02% │ 10.42% │ 06.68%,←004.53% │ →001.21% │ ←002.96% │ ←006.65% │ →007.06%,22.30%,62.13%,15.57%,→064.64% │ ←004.79% │ ←356.62%,50.39%,49.61%,50.07%,49.93%,29259904862.10,28806940775.21,8648201784,8624808669,6651395947,1380058536,1410344843,3575028349,3581475359
__ucb,daerl,fkwpz,vgn__,hitos,jmqyx,daerlhitos,1085.633141,18.51%,←001.44%,37.86%,→002.04%,57641014473.09,→000.59%,→002.62%,1.73,→000.43%,1.72,1.73,07.97% │ 08.84% │ 12.48% │ 11.54% │ 09.03%,08.93% │ 11.94% │ 12.45% │ 08.95% │ 07.88%,06.01% │ 09.02% │ 16.44% │ 12.00% │ 06.02%,05.99% │ 12.24% │ 16.38% │ 09.26% │ 06.64%,←001.12% │ →001.24% │ ←000.23% │ →003.35% │ ←001.09%,21.50%,63.34%,15.16%,→018.89% │ →003.28% │ ←049.39%,49.85%,50.15%,49.48%,50.52%,28734799939.38,28906214533.71,8547427195,8725583258,6539075664,1610454980,1587629507,3586177940,3682646051
__ucp,laerd,wkfgz,vyo__,hntis,xmjbq,laerdhntis,1085.200479,18.28%,←001.91%,38.87%,→000.34%,57713480416.64,←000.52%,←001.12%,1.70,←001.02%,1.71,1.69,08.02% │ 08.92% │ 12.84% │ 11.56% │ 08.79%,08.70% │ 11.46% │ 13.00% │ 08.94% │ 07.78%,05.96% │ 09.02% │ 16.93% │ 11.91% │ 06.10%,05.95% │ 11.80% │ 16.59% │ 09.21% │ 06.55%,←003.14% │ →000.21% │ →001.24% │ ←000.91% │ ←001.07%,22.79%,62.32%,14.89%,→016.66% │ →001.44% │ ←045.96%,50.13%,49.87%,49.92%,50.08%,28931900536.51,28781579880.13,8621881738,8651128715,6714354007,1593268682,1563482509,3566599191,3526946457
__ucb,laerd,wkfpx,vgn__,hitos,qmjyz,laerdhitos,1081.821270,18.62%,←002.42%,37.73%,→001.79%,57397428943.35,→000.69%,→002.09%,1.73,→000.22%,1.73,1.73,08.08% │ 08.93% │ 13.08% │ 11.60% │ 08.13%,08.77% │ 11.98% │ 12.61% │ 08.98% │ 07.83%,05.96% │ 09.02% │ 16.93% │ 12.00% │ 05.63%,05.86% │ 12.24% │ 16.51% │ 09.26% │ 06.58%,←003.12% │ →000.54% │ ←003.75% │ →003.13% │ →007.29%,21.61%,63.31%,15.08%,→018.76% │ →003.82% │ ←052.21%,49.83%,50.17%,49.55%,50.45%,28599504837.72,28797924105.63,8558310488,8714699965,6516856490,1627323206,1588943492,3607098260,3683944905
_pulj,doerh,yzkwv,fgn__,citas,xmqb_,satichreod,1080.289830,19.20%,←000.89%,38.37%,→002.64%,57970867607.19,←000.53%,←000.04%,1.71,←001.95%,1.73,1.70,07.55% │ 09.51% │ 13.63% │ 11.53% │ 07.91%,08.20% │ 11.63% │ 13.08% │ 09.31% │ 07.64%,05.53% │ 09.84% │ 15.49% │ 12.49% │ 05.99%,05.71% │ 12.24% │ 16.38% │ 09.89% │ 06.45%,→001.25% │ ←002.22% │ ←004.16% │ →000.86% │ →003.56%,24.57%,62.19%,13.24%,→017.23% │ ←001.31% │ ←039.32%,50.13%,49.87%,49.33%,50.67%,29061922562.03,28908945045.16,8521054845,8751955608,6627846518,1665709767,1651063832,3590782283,3589270854
_pulj,doerh,yzkwv,fgn__,citas,qmxb_,satichreod,1079.342065,19.20%,←000.89%,38.37%,→002.64%,57932820230.51,←000.66%,←000.04%,1.71,←001.95%,1.73,1.70,07.55% │ 09.52% │ 13.64% │ 11.54% │ 07.91%,08.06% │ 11.62% │ 13.19% │ 09.31% │ 07.65%,05.53% │ 09.84% │ 15.49% │ 12.49% │ 05.99%,05.61% │ 12.24% │ 16.48% │ 09.89% │ 06.45%,→001.25% │ ←002.26% │ ←003.39% │ →000.72% │ →001.84%,24.58%,62.20%,13.22%,→017.23% │ ←001.40% │ ←040.28%,50.16%,49.84%,49.33%,50.67%,29061922562.03,28870897668.48,8521054845,8751955608,6627846518,1665709767,1651063832,3590782283,3589270854
__cub,daerl,fkwpz,vgn__,hitos,qmjyx,daerlhitos,1079.335944,18.51%,←001.44%,37.86%,→002.04%,57654291075.85,→000.27%,→002.62%,1.73,→000.43%,1.72,1.73,07.99% │ 08.73% │ 12.70% │ 11.46% │ 09.06%,08.73% │ 11.93% │ 12.60% │ 08.93% │ 07.88%,06.01% │ 09.02% │ 16.99% │ 11.45% │ 06.02%,05.86% │ 12.24% │ 16.51% │ 09.26% │ 06.64%,←001.40% │ →002.24% │ ←000.83% │ →003.96% │ ←003.70%,21.46%,63.39%,15.15%,→019.19% │ →002.93% │ ←051.17%,49.93%,50.07%,49.48%,50.52%,28788424782.56,28865866293.29,8547427195,8725583258,6539075664,1610454980,1587629507,3586177940,3682646051
__cub,daerl,fkwpz,vgn__,hitos,jmqyx,daerlhitos,1078.734226,18.51%,←001.44%,37.86%,→002.04%,57694639316.27,→000.41%,→002.62%,1.73,→000.43%,1.72,1.73,07.98% │ 08.72% │ 12.69% │ 11.45% │ 09.05%,08.92% │ 11.93% │ 12.44% │ 08.94% │ 07.87%,06.01% │ 09.02% │ 16.99% │ 11.45% │ 06.02%,05.99% │ 12.24% │ 16.38% │ 09.26% │ 06.64%,←001.39% │ →002.43% │ ←002.04% │ →004.01% │ ←001.43%,21.44%,63.37%,15.18%,→019.19% │ →003.00% │ ←050.01%,49.90%,50.10%,49.48%,50.52%,28788424782.56,28906214533.71,8547427195,8725583258,6539075664,1610454980,1587629507,3586177940,3682646051
__ucb,laerd,wkfpx,vgn__,hotis,qmjyz,laerdhotis,1073.481738,18.62%,←002.42%,37.73%,→001.79%,57658518105.28,→001.58%,→002.09%,1.73,→000.22%,1.73,1.73,08.04% │ 08.89% │ 13.03% │ 11.55% │ 08.10%,08.72% │ 11.74% │ 12.87% │ 09.17% │ 07.90%,05.96% │ 09.02% │ 16.93% │ 12.00% │ 05.63%,05.86% │ 12.22% │ 16.51% │ 09.29% │ 06.58%,←001.81% │ →003.06% │ ←001.22% │ →001.61% │ →007.19%,21.59%,63.32%,15.08%,→019.32% │ →004.70% │ ←050.40%,49.60%,50.40%,49.55%,50.45%,28599504837.72,29059013267.56,8558310488,8714699965,6516856490,1627323206,1588943492,3607098260,3683944905
_yulv,doerh,wkxfj,zgn__,ciats,pmqb_,staichreod,1066.420208,19.46%,→001.22%,38.01%,→002.24%,58115664957.34,→000.57%,→001.77%,1.72,←000.35%,1.72,1.72,07.18% │ 09.85% │ 12.81% │ 12.09% │ 07.93%,08.10% │ 11.76% │ 12.88% │ 09.77% │ 07.63%,05.51% │ 10.01% │ 14.94% │ 12.98% │ 05.99%,05.60% │ 12.24% │ 15.86% │ 10.41% │ 06.45%,→005.93% │ ←000.87% │ →000.59% │ ←002.80% │ →002.13%,22.49%,62.32%,15.19%,←016.85% │ →000.73% │ →021.23%,49.86%,50.14%,49.43%,50.57%,28974701662.41,29140963294.93,8538838565,8734171888,6566130305,1669968819,1690542917,3588626400,3653142950
jmov_,rnsed,qxkzy,wfc__,ltaih,_upgb,hiatldesnr,1058.764975,17.54%,→001.49%,38.96%,←002.43%,58870458956.61,→002.15%,←000.62%,1.69,→001.23%,1.68,1.70,08.20% │ 09.59% │ 11.53% │ 11.98% │ 08.14%,08.60% │ 12.28% │ 11.59% │ 09.75% │ 08.32%,06.86% │ 10.28% │ 14.75% │ 13.18% │ 05.53%,05.96% │ 13.76% │ 13.74% │ 09.64% │ 06.30%,→001.35% │ →001.68% │ →000.52% │ →002.39% │ →005.34%,20.97%,63.72%,15.31%,←050.13% │ ←004.53% │ →060.91%,49.46%,50.54%,50.60%,49.40%,29114713136.67,29755745819.94,8740121520,8532888933,6730321247,1503552176,1526226295,3549645423,3527932985
jmov_,rnsed,qxkzy,wfc__,ltaih,_ugpb,hiatldesnr,1058.535526,17.54%,→001.49%,38.96%,←002.43%,58861134726.92,→002.12%,←000.62%,1.69,→001.23%,1.68,1.70,08.21% │ 09.59% │ 11.54% │ 11.99% │ 08.15%,08.61% │ 12.29% │ 11.52% │ 09.82% │ 08.30%,06.86% │ 10.28% │ 14.75% │ 13.18% │ 05.53%,05.96% │ 13.76% │ 13.65% │ 09.73% │ 06.30%,→001.12% │ →002.33% │ ←000.12% │ →002.44% │ →005.40%,20.98%,63.69%,15.33%,←050.13% │ ←004.66% │ →060.99%,49.46%,50.54%,50.60%,49.40%,29114713136.67,29746421590.25,8740121520,8532888933,6730321247,1503552176,1526226295,3549645423,3527932985
_yulv,doerh,wkjfx,zgn__,citas,pmqb_,satichreod,1058.207371,19.46%,→001.22%,38.01%,→002.24%,57836627485.89,←000.17%,→001.77%,1.72,←000.35%,1.72,1.72,07.21% │ 09.88% │ 12.86% │ 12.15% │ 07.94%,08.20% │ 11.51% │ 13.05% │ 09.50% │ 07.70%,05.51% │ 10.01% │ 14.98% │ 12.98% │ 05.95%,05.60% │ 12.24% │ 16.38% │ 09.89% │ 06.45%,→006.27% │ ←004.00% │ →001.51% │ ←005.54% │ →003.08%,22.53%,62.11%,15.36%,←017.55% │ ←000.78% │ →022.76%,50.04%,49.96%,49.43%,50.57%,28943315059.42,28893312426.47,8538838565,8734171888,6566130305,1669968819,1690542917,3588626400,3653142950
jmov_,rnsed,zxkqy,wfc__,ltaih,_ugpb,hiatldesnr,1057.716715,17.54%,→001.49%,38.96%,←002.43%,58877452085.50,→002.07%,←000.62%,1.69,→001.23%,1.68,1.70,08.24% │ 09.59% │ 11.54% │ 11.97% │ 08.14%,08.61% │ 12.28% │ 11.52% │ 09.82% │ 08.30%,06.89% │ 10.28% │ 14.75% │ 13.15% │ 05.53%,05.96% │ 13.76% │ 13.65% │ 09.73% │ 06.30%,→000.66% │ →002.33% │ ←000.15% │ →002.57% │ →005.39%,20.97%,63.69%,15.34%,←050.18% │ ←004.70% │ →060.89%,49.48%,50.52%,50.60%,49.40%,29131030495.25,29746421590.25,8740121520,8532888933,6730321247,1503552176,1526226295,3549645423,3527932985
jmov_,srned,qkzxy,wfc__,ltaih,_upgb,hiatldenrs,1054.597449,17.54%,→001.49%,38.96%,←002.43%,58762408314.53,→002.52%,←000.62%,1.69,→001.23%,1.68,1.70,08.06% │ 09.52% │ 11.72% │ 11.98% │ 08.08%,08.62% │ 12.30% │ 11.62% │ 09.77% │ 08.33%,06.78% │ 09.88% │ 15.18% │ 13.24% │ 05.53%,05.96% │ 13.76% │ 13.74% │ 09.64% │ 06.30%,→003.21% │ →002.57% │ ←000.92% │ →002.61% │ →006.29%,20.92%,63.73%,15.35%,←049.01% │ ←004.20% │ →060.80%,49.36%,50.64%,50.60%,49.40%,29006662494.59,29755745819.94,8740121520,8532888933,6730321247,1503552176,1526226295,3549645423,3527932985
jmov_,srned,qkzxy,wfc__,ltaih,_ugpb,hiatldenrs,1054.365268,17.54%,→001.49%,38.96%,←002.43%,58753084084.84,→002.49%,←000.62%,1.69,→001.23%,1.68,1.70,08.07% │ 09.52% │ 11.72% │ 11.98% │ 08.08%,08.63% │ 12.31% │ 11.54% │ 09.84% │ 08.31%,06.78% │ 09.88% │ 15.18% │ 13.24% │ 05.53%,05.96% │ 13.76% │ 13.65% │ 09.73% │ 06.30%,→002.98% │ →003.21% │ ←001.57% │ →002.66% │ →006.36%,20.92%,63.71%,15.37%,←049.02% │ ←004.33% │ →060.88%,49.37%,50.63%,50.60%,49.40%,29006662494.59,29746421590.25,8740121520,8532888933,6730321247,1503552176,1526226295,3549645423,3527932985
